old_name,speaker,label,new_name
27985.wav,JFK,bona-fide,jfk_bona-fide_27985.wav
27986.wav,Donald Trump,bona-fide,donald_trump_bona-fide_27986.wav
27987.wav,Bernie Sanders,bona-fide,bernie_sanders_bona-fide_27987.wav
27988.wav,Bill Clinton,bona-fide,bill_clinton_bona-fide_27988.wav
27989.wav,Winston Churchill,bona-fide,winston_churchill_bona-fide_27989.wav
27990.wav,Bill Clinton,bona-fide,bill_clinton_bona-fide_27990.wav
27991.wav,Alec Guinness,spoof,alec_guinness_spoof_27991.wav
27992.wav,Winston Churchill,bona-fide,winston_churchill_bona-fide_27992.wav
27993.wav,Arnold Schwarzenegger,bona-fide,arnold_schwarzenegger_bona-fide_27993.wav
27994.wav,Louis Farrakhan,bona-fide,louis_farrakhan_bona-fide_27994.wav
27995.wav,Bernie Sanders,spoof,bernie_sanders_spoof_27995.wav
27996.wav,FDR,bona-fide,fdr_bona-fide_27996.wav
27997.wav,Bernie Sanders,spoof,bernie_sanders_spoof_27997.wav
27998.wav,Winston Churchill,spoof,winston_churchill_spoof_27998.wav
27999.wav,Barack Obama,spoof,barack_obama_spoof_27999.wav
28000.wav,Alec Guinness,bona-fide,alec_guinness_bona-fide_28000.wav
28001.wav,Donald Trump,bona-fide,donald_trump_bona-fide_28001.wav
28002.wav,Ronald Reagan,spoof,ronald_reagan_spoof_28002.wav
28003.wav,Donald Trump,bona-fide,donald_trump_bona-fide_28003.wav
28004.wav,Bill Clinton,bona-fide,bill_clinton_bona-fide_28004.wav
28005.wav,Winston Churchill,bona-fide,winston_churchill_bona-fide_28005.wav
28006.wav,Alan Watts,spoof,alan_watts_spoof_28006.wav
28007.wav,JFK,bona-fide,jfk_bona-fide_28007.wav
28008.wav,William F. Buckley,spoof,william_f._buckley_spoof_28008.wav
28009.wav,Alec Guinness,spoof,alec_guinness_spoof_28009.wav
28010.wav,Milton Friedman,bona-fide,milton_friedman_bona-fide_28010.wav
28011.wav,Bill Clinton,bona-fide,bill_clinton_bona-fide_28011.wav
28012.wav,JFK,bona-fide,jfk_bona-fide_28012.wav
28013.wav,Ayn Rand,spoof,ayn_rand_spoof_28013.wav
28014.wav,Barack Obama,bona-fide,barack_obama_bona-fide_28014.wav
28015.wav,Kamala Harris,spoof,kamala_harris_spoof_28015.wav
28016.wav,Donald Trump,bona-fide,donald_trump_bona-fide_28016.wav
28017.wav,Barack Obama,bona-fide,barack_obama_bona-fide_28017.wav
28018.wav,Donald Trump,bona-fide,donald_trump_bona-fide_28018.wav
28019.wav,Barack Obama,spoof,barack_obama_spoof_28019.wav
28020.wav,Alexandria Ocasio-Cortez,bona-fide,alexandria_ocasio-cortez_bona-fide_28020.wav
28021.wav,Boris Johnson,bona-fide,boris_johnson_bona-fide_28021.wav
28022.wav,Donald Trump,spoof,donald_trump_spoof_28022.wav
28023.wav,Bernie Sanders,spoof,bernie_sanders_spoof_28023.wav
28024.wav,Ronald Reagan,bona-fide,ronald_reagan_bona-fide_28024.wav
28025.wav,Alec Guinness,bona-fide,alec_guinness_bona-fide_28025.wav
28026.wav,Ayn Rand,bona-fide,ayn_rand_bona-fide_28026.wav
28027.wav,Alec Guinness,bona-fide,alec_guinness_bona-fide_28027.wav
28028.wav,Donald Trump,bona-fide,donald_trump_bona-fide_28028.wav
28029.wav,Bill Clinton,bona-fide,bill_clinton_bona-fide_28029.wav
28030.wav,Barack Obama,bona-fide,barack_obama_bona-fide_28030.wav
28031.wav,Bill Clinton,bona-fide,bill_clinton_bona-fide_28031.wav
28032.wav,Queen Elizabeth II,spoof,queen_elizabeth_ii_spoof_28032.wav
28033.wav,George W. Bush,spoof,george_w._bush_spoof_28033.wav
28034.wav,Boris Johnson,bona-fide,boris_johnson_bona-fide_28034.wav
28035.wav,Bernie Sanders,bona-fide,bernie_sanders_bona-fide_28035.wav
28036.wav,Barack Obama,bona-fide,barack_obama_bona-fide_28036.wav
28037.wav,Dwight Eisenhower,spoof,dwight_eisenhower_spoof_28037.wav
28038.wav,Bernie Sanders,spoof,bernie_sanders_spoof_28038.wav
28039.wav,Bill Clinton,bona-fide,bill_clinton_bona-fide_28039.wav
28040.wav,Bernie Sanders,bona-fide,bernie_sanders_bona-fide_28040.wav
28041.wav,John Cleese,spoof,john_cleese_spoof_28041.wav
28042.wav,Barack Obama,bona-fide,barack_obama_bona-fide_28042.wav
28043.wav,Nick Offerman,bona-fide,nick_offerman_bona-fide_28043.wav
28044.wav,Ronald Reagan,spoof,ronald_reagan_spoof_28044.wav
28045.wav,Alec Guinness,bona-fide,alec_guinness_bona-fide_28045.wav
28046.wav,Bernie Sanders,bona-fide,bernie_sanders_bona-fide_28046.wav
28047.wav,Alec Guinness,spoof,alec_guinness_spoof_28047.wav
28048.wav,JFK,bona-fide,jfk_bona-fide_28048.wav
28049.wav,Bernie Sanders,spoof,bernie_sanders_spoof_28049.wav
28050.wav,Donald Trump,bona-fide,donald_trump_bona-fide_28050.wav
28051.wav,Ronald Reagan,bona-fide,ronald_reagan_bona-fide_28051.wav
28052.wav,Ayn Rand,spoof,ayn_rand_spoof_28052.wav
28053.wav,Harry Truman,bona-fide,harry_truman_bona-fide_28053.wav
28054.wav,Bill Clinton,bona-fide,bill_clinton_bona-fide_28054.wav
28055.wav,Winston Churchill,spoof,winston_churchill_spoof_28055.wav
28056.wav,Barack Obama,bona-fide,barack_obama_bona-fide_28056.wav
28057.wav,Bill Clinton,spoof,bill_clinton_spoof_28057.wav
28058.wav,Louis Farrakhan,spoof,louis_farrakhan_spoof_28058.wav
28059.wav,Ayn Rand,bona-fide,ayn_rand_bona-fide_28059.wav
28060.wav,Ayn Rand,spoof,ayn_rand_spoof_28060.wav
28061.wav,Donald Trump,bona-fide,donald_trump_bona-fide_28061.wav
28062.wav,Louis C.K.,spoof,louis_c.k._spoof_28062.wav
28063.wav,Bernie Sanders,bona-fide,bernie_sanders_bona-fide_28063.wav
28064.wav,Ayn Rand,spoof,ayn_rand_spoof_28064.wav
28065.wav,Alec Guinness,bona-fide,alec_guinness_bona-fide_28065.wav
28066.wav,Barack Obama,bona-fide,barack_obama_bona-fide_28066.wav
28067.wav,Bill Clinton,bona-fide,bill_clinton_bona-fide_28067.wav
28068.wav,Barack Obama,bona-fide,barack_obama_bona-fide_28068.wav
28069.wav,2Pac,spoof,2pac_spoof_28069.wav
28070.wav,Alan Watts,spoof,alan_watts_spoof_28070.wav
28071.wav,Milton Friedman,bona-fide,milton_friedman_bona-fide_28071.wav
28072.wav,Bernie Sanders,bona-fide,bernie_sanders_bona-fide_28072.wav
28073.wav,Kanye West,spoof,kanye_west_spoof_28073.wav
28074.wav,Boris Johnson,spoof,boris_johnson_spoof_28074.wav
28075.wav,Ronald Reagan,bona-fide,ronald_reagan_bona-fide_28075.wav
28076.wav,Ayn Rand,spoof,ayn_rand_spoof_28076.wav
28077.wav,Ronald Reagan,bona-fide,ronald_reagan_bona-fide_28077.wav
28078.wav,Donald Trump,bona-fide,donald_trump_bona-fide_28078.wav
28079.wav,Ronald Reagan,bona-fide,ronald_reagan_bona-fide_28079.wav
28080.wav,Bernie Sanders,bona-fide,bernie_sanders_bona-fide_28080.wav
28081.wav,Bill Clinton,bona-fide,bill_clinton_bona-fide_28081.wav
28082.wav,Donald Trump,bona-fide,donald_trump_bona-fide_28082.wav
28083.wav,Dwight Eisenhower,bona-fide,dwight_eisenhower_bona-fide_28083.wav
28084.wav,Alec Guinness,bona-fide,alec_guinness_bona-fide_28084.wav
28085.wav,Alec Guinness,bona-fide,alec_guinness_bona-fide_28085.wav
28086.wav,Orson Welles,spoof,orson_welles_spoof_28086.wav
28087.wav,Martin Luther King,bona-fide,martin_luther_king_bona-fide_28087.wav
28088.wav,Donald Trump,bona-fide,donald_trump_bona-fide_28088.wav
28089.wav,Queen Elizabeth II,spoof,queen_elizabeth_ii_spoof_28089.wav
28090.wav,Bernie Sanders,bona-fide,bernie_sanders_bona-fide_28090.wav
28091.wav,Barack Obama,bona-fide,barack_obama_bona-fide_28091.wav
28092.wav,Alec Guinness,spoof,alec_guinness_spoof_28092.wav
28093.wav,George Carlin,spoof,george_carlin_spoof_28093.wav
28094.wav,Donald Trump,bona-fide,donald_trump_bona-fide_28094.wav
28095.wav,George Carlin,bona-fide,george_carlin_bona-fide_28095.wav
28096.wav,Alec Guinness,spoof,alec_guinness_spoof_28096.wav
28097.wav,Barack Obama,bona-fide,barack_obama_bona-fide_28097.wav
28098.wav,Ronald Reagan,bona-fide,ronald_reagan_bona-fide_28098.wav
28099.wav,Barack Obama,bona-fide,barack_obama_bona-fide_28099.wav
28100.wav,Alec Guinness,spoof,alec_guinness_spoof_28100.wav
28101.wav,Barack Obama,bona-fide,barack_obama_bona-fide_28101.wav
28102.wav,Donald Trump,bona-fide,donald_trump_bona-fide_28102.wav
28103.wav,Barack Obama,bona-fide,barack_obama_bona-fide_28103.wav
28104.wav,Ayn Rand,bona-fide,ayn_rand_bona-fide_28104.wav
28105.wav,Donald Trump,bona-fide,donald_trump_bona-fide_28105.wav
28106.wav,Alec Guinness,bona-fide,alec_guinness_bona-fide_28106.wav
28107.wav,Alec Guinness,bona-fide,alec_guinness_bona-fide_28107.wav
28108.wav,Bill Clinton,bona-fide,bill_clinton_bona-fide_28108.wav
28109.wav,JFK,spoof,jfk_spoof_28109.wav
28110.wav,Donald Trump,bona-fide,donald_trump_bona-fide_28110.wav
28111.wav,Mark Zuckerberg,spoof,mark_zuckerberg_spoof_28111.wav
28112.wav,Alec Guinness,bona-fide,alec_guinness_bona-fide_28112.wav
28113.wav,Ronald Reagan,bona-fide,ronald_reagan_bona-fide_28113.wav
28114.wav,Mark Zuckerberg,spoof,mark_zuckerberg_spoof_28114.wav
28115.wav,Barack Obama,spoof,barack_obama_spoof_28115.wav
28116.wav,Alec Guinness,spoof,alec_guinness_spoof_28116.wav
28117.wav,Bernie Sanders,bona-fide,bernie_sanders_bona-fide_28117.wav
28118.wav,Bernie Sanders,spoof,bernie_sanders_spoof_28118.wav
28119.wav,Barack Obama,bona-fide,barack_obama_bona-fide_28119.wav
28120.wav,Ayn Rand,bona-fide,ayn_rand_bona-fide_28120.wav
28121.wav,Gilbert Gottfried,spoof,gilbert_gottfried_spoof_28121.wav
28122.wav,Bill Clinton,bona-fide,bill_clinton_bona-fide_28122.wav
28123.wav,Martin Luther King,bona-fide,martin_luther_king_bona-fide_28123.wav
28124.wav,Donald Trump,bona-fide,donald_trump_bona-fide_28124.wav
28125.wav,Bernie Sanders,bona-fide,bernie_sanders_bona-fide_28125.wav
28126.wav,Alec Guinness,bona-fide,alec_guinness_bona-fide_28126.wav
28127.wav,Bernie Sanders,bona-fide,bernie_sanders_bona-fide_28127.wav
28128.wav,Bernie Sanders,spoof,bernie_sanders_spoof_28128.wav
28129.wav,Donald Trump,bona-fide,donald_trump_bona-fide_28129.wav
28130.wav,Christopher Hitchens,bona-fide,christopher_hitchens_bona-fide_28130.wav
28131.wav,Barack Obama,bona-fide,barack_obama_bona-fide_28131.wav
28132.wav,The Notorious B.I.G.,spoof,the_notorious_b.i.g._spoof_28132.wav
28133.wav,Ayn Rand,spoof,ayn_rand_spoof_28133.wav
28134.wav,Arnold Schwarzenegger,bona-fide,arnold_schwarzenegger_bona-fide_28134.wav
28135.wav,Donald Trump,bona-fide,donald_trump_bona-fide_28135.wav
28136.wav,Bernie Sanders,bona-fide,bernie_sanders_bona-fide_28136.wav
28137.wav,Calvin Coolidge,bona-fide,calvin_coolidge_bona-fide_28137.wav
28138.wav,The Notorious B.I.G.,spoof,the_notorious_b.i.g._spoof_28138.wav
28139.wav,2Pac,spoof,2pac_spoof_28139.wav
28140.wav,Barack Obama,bona-fide,barack_obama_bona-fide_28140.wav
28141.wav,Barack Obama,bona-fide,barack_obama_bona-fide_28141.wav
28142.wav,Alec Guinness,spoof,alec_guinness_spoof_28142.wav
28143.wav,Alec Guinness,bona-fide,alec_guinness_bona-fide_28143.wav
28144.wav,Bill Clinton,bona-fide,bill_clinton_bona-fide_28144.wav
28145.wav,Bob Ross,spoof,bob_ross_spoof_28145.wav
28146.wav,Richard Nixon,bona-fide,richard_nixon_bona-fide_28146.wav
28147.wav,Christopher Hitchens,spoof,christopher_hitchens_spoof_28147.wav
28148.wav,Alec Guinness,spoof,alec_guinness_spoof_28148.wav
28149.wav,Bill Clinton,bona-fide,bill_clinton_bona-fide_28149.wav
28150.wav,JFK,bona-fide,jfk_bona-fide_28150.wav
28151.wav,Donald Trump,bona-fide,donald_trump_bona-fide_28151.wav
28152.wav,Donald Trump,bona-fide,donald_trump_bona-fide_28152.wav
28153.wav,Alec Guinness,spoof,alec_guinness_spoof_28153.wav
28154.wav,Ronald Reagan,bona-fide,ronald_reagan_bona-fide_28154.wav
28155.wav,Bill Clinton,bona-fide,bill_clinton_bona-fide_28155.wav
28156.wav,Barack Obama,bona-fide,barack_obama_bona-fide_28156.wav
28157.wav,Bernie Sanders,bona-fide,bernie_sanders_bona-fide_28157.wav
28158.wav,George Carlin,bona-fide,george_carlin_bona-fide_28158.wav
28159.wav,Winston Churchill,bona-fide,winston_churchill_bona-fide_28159.wav
28160.wav,Ronald Reagan,spoof,ronald_reagan_spoof_28160.wav
28161.wav,Ayn Rand,spoof,ayn_rand_spoof_28161.wav
28162.wav,Ayn Rand,bona-fide,ayn_rand_bona-fide_28162.wav
28163.wav,Donald Trump,bona-fide,donald_trump_bona-fide_28163.wav
28164.wav,Harry Truman,bona-fide,harry_truman_bona-fide_28164.wav
28165.wav,Donald Trump,bona-fide,donald_trump_bona-fide_28165.wav
28166.wav,Louis Farrakhan,bona-fide,louis_farrakhan_bona-fide_28166.wav
28167.wav,Alec Guinness,bona-fide,alec_guinness_bona-fide_28167.wav
28168.wav,Barack Obama,bona-fide,barack_obama_bona-fide_28168.wav
28169.wav,Donald Trump,bona-fide,donald_trump_bona-fide_28169.wav
28170.wav,Donald Trump,bona-fide,donald_trump_bona-fide_28170.wav
28171.wav,Barack Obama,bona-fide,barack_obama_bona-fide_28171.wav
28172.wav,Alec Guinness,bona-fide,alec_guinness_bona-fide_28172.wav
28173.wav,Bill Clinton,spoof,bill_clinton_spoof_28173.wav
28174.wav,Ayn Rand,spoof,ayn_rand_spoof_28174.wav
28175.wav,Barack Obama,bona-fide,barack_obama_bona-fide_28175.wav
28176.wav,Alec Guinness,bona-fide,alec_guinness_bona-fide_28176.wav
28177.wav,Queen Elizabeth II,spoof,queen_elizabeth_ii_spoof_28177.wav
28178.wav,Alec Guinness,bona-fide,alec_guinness_bona-fide_28178.wav
28179.wav,Bill Clinton,spoof,bill_clinton_spoof_28179.wav
28180.wav,Ronald Reagan,bona-fide,ronald_reagan_bona-fide_28180.wav
28181.wav,Mitch Hedberg,spoof,mitch_hedberg_spoof_28181.wav
28182.wav,Bill Clinton,bona-fide,bill_clinton_bona-fide_28182.wav
28183.wav,Bill Clinton,bona-fide,bill_clinton_bona-fide_28183.wav
28184.wav,Bill Clinton,spoof,bill_clinton_spoof_28184.wav
28185.wav,Barack Obama,bona-fide,barack_obama_bona-fide_28185.wav
28186.wav,Christopher Hitchens,spoof,christopher_hitchens_spoof_28186.wav
28187.wav,Bernie Sanders,bona-fide,bernie_sanders_bona-fide_28187.wav
28188.wav,Nelson Mandela,spoof,nelson_mandela_spoof_28188.wav
28189.wav,Donald Trump,bona-fide,donald_trump_bona-fide_28189.wav
28190.wav,Barack Obama,spoof,barack_obama_spoof_28190.wav
28191.wav,Bernie Sanders,bona-fide,bernie_sanders_bona-fide_28191.wav
28192.wav,Nick Offerman,bona-fide,nick_offerman_bona-fide_28192.wav
28193.wav,Donald Trump,bona-fide,donald_trump_bona-fide_28193.wav
28194.wav,Alec Guinness,bona-fide,alec_guinness_bona-fide_28194.wav
28195.wav,Bernie Sanders,bona-fide,bernie_sanders_bona-fide_28195.wav
28196.wav,Queen Elizabeth II,spoof,queen_elizabeth_ii_spoof_28196.wav
28197.wav,Ayn Rand,spoof,ayn_rand_spoof_28197.wav
28198.wav,Queen Elizabeth II,spoof,queen_elizabeth_ii_spoof_28198.wav
28199.wav,Ronald Reagan,spoof,ronald_reagan_spoof_28199.wav
28200.wav,Robert Kardashian,bona-fide,robert_kardashian_bona-fide_28200.wav
28201.wav,Arnold Schwarzenegger,spoof,arnold_schwarzenegger_spoof_28201.wav
28202.wav,Bernie Sanders,spoof,bernie_sanders_spoof_28202.wav
28203.wav,Barack Obama,bona-fide,barack_obama_bona-fide_28203.wav
28204.wav,Alec Guinness,spoof,alec_guinness_spoof_28204.wav
28205.wav,Barack Obama,bona-fide,barack_obama_bona-fide_28205.wav
28206.wav,Bernie Sanders,bona-fide,bernie_sanders_bona-fide_28206.wav
28207.wav,Bill Burr,spoof,bill_burr_spoof_28207.wav
28208.wav,Dwight Eisenhower,bona-fide,dwight_eisenhower_bona-fide_28208.wav
28209.wav,Donald Trump,bona-fide,donald_trump_bona-fide_28209.wav
28210.wav,George Carlin,spoof,george_carlin_spoof_28210.wav
28211.wav,Martin Luther King,bona-fide,martin_luther_king_bona-fide_28211.wav
28212.wav,Bernie Sanders,bona-fide,bernie_sanders_bona-fide_28212.wav
28213.wav,Barack Obama,bona-fide,barack_obama_bona-fide_28213.wav
28214.wav,Donald Trump,bona-fide,donald_trump_bona-fide_28214.wav
28215.wav,Nelson Mandela,spoof,nelson_mandela_spoof_28215.wav
28216.wav,Nelson Mandela,bona-fide,nelson_mandela_bona-fide_28216.wav
28217.wav,Donald Trump,bona-fide,donald_trump_bona-fide_28217.wav
28218.wav,Mark Zuckerberg,bona-fide,mark_zuckerberg_bona-fide_28218.wav
28219.wav,Jimmy Carter,bona-fide,jimmy_carter_bona-fide_28219.wav
28220.wav,George Carlin,spoof,george_carlin_spoof_28220.wav
28221.wav,Alec Guinness,bona-fide,alec_guinness_bona-fide_28221.wav
28222.wav,Harry Truman,spoof,harry_truman_spoof_28222.wav
28223.wav,Christopher Hitchens,bona-fide,christopher_hitchens_bona-fide_28223.wav
28224.wav,John Cleese,bona-fide,john_cleese_bona-fide_28224.wav
28225.wav,Donald Trump,bona-fide,donald_trump_bona-fide_28225.wav
28226.wav,Bernie Sanders,bona-fide,bernie_sanders_bona-fide_28226.wav
28227.wav,Bernie Sanders,bona-fide,bernie_sanders_bona-fide_28227.wav
28228.wav,Barack Obama,bona-fide,barack_obama_bona-fide_28228.wav
28229.wav,Ayn Rand,bona-fide,ayn_rand_bona-fide_28229.wav
28230.wav,Martin Luther King,spoof,martin_luther_king_spoof_28230.wav
28231.wav,Alec Guinness,bona-fide,alec_guinness_bona-fide_28231.wav
28232.wav,Bill Clinton,bona-fide,bill_clinton_bona-fide_28232.wav
28233.wav,Ronald Reagan,spoof,ronald_reagan_spoof_28233.wav
28234.wav,Richard Nixon,bona-fide,richard_nixon_bona-fide_28234.wav
28235.wav,Bernie Sanders,spoof,bernie_sanders_spoof_28235.wav
28236.wav,Ayn Rand,bona-fide,ayn_rand_bona-fide_28236.wav
28237.wav,John Cleese,spoof,john_cleese_spoof_28237.wav
28238.wav,FDR,spoof,fdr_spoof_28238.wav
28239.wav,Bernie Sanders,bona-fide,bernie_sanders_bona-fide_28239.wav
28240.wav,Alec Guinness,bona-fide,alec_guinness_bona-fide_28240.wav
28241.wav,The Notorious B.I.G.,spoof,the_notorious_b.i.g._spoof_28241.wav
28242.wav,Alexandria Ocasio-Cortez,spoof,alexandria_ocasio-cortez_spoof_28242.wav
28243.wav,Alec Guinness,bona-fide,alec_guinness_bona-fide_28243.wav
28244.wav,Barack Obama,bona-fide,barack_obama_bona-fide_28244.wav
28245.wav,Alec Guinness,bona-fide,alec_guinness_bona-fide_28245.wav
28246.wav,Christopher Hitchens,bona-fide,christopher_hitchens_bona-fide_28246.wav
28247.wav,Jimmy Carter,bona-fide,jimmy_carter_bona-fide_28247.wav
28248.wav,Alan Watts,spoof,alan_watts_spoof_28248.wav
28249.wav,George W. Bush,spoof,george_w._bush_spoof_28249.wav
28250.wav,Ayn Rand,bona-fide,ayn_rand_bona-fide_28250.wav
28251.wav,The Notorious B.I.G.,spoof,the_notorious_b.i.g._spoof_28251.wav
28252.wav,Barack Obama,bona-fide,barack_obama_bona-fide_28252.wav
28253.wav,Barack Obama,bona-fide,barack_obama_bona-fide_28253.wav
28254.wav,Louis Farrakhan,bona-fide,louis_farrakhan_bona-fide_28254.wav
28255.wav,Winston Churchill,bona-fide,winston_churchill_bona-fide_28255.wav
28256.wav,Donald Trump,bona-fide,donald_trump_bona-fide_28256.wav
28257.wav,Donald Trump,bona-fide,donald_trump_bona-fide_28257.wav
28258.wav,Martin Luther King,bona-fide,martin_luther_king_bona-fide_28258.wav
28259.wav,Martin Luther King,bona-fide,martin_luther_king_bona-fide_28259.wav
28260.wav,Donald Trump,bona-fide,donald_trump_bona-fide_28260.wav
28261.wav,Martin Luther King,bona-fide,martin_luther_king_bona-fide_28261.wav
28262.wav,Bill Clinton,bona-fide,bill_clinton_bona-fide_28262.wav
28263.wav,Ronald Reagan,spoof,ronald_reagan_spoof_28263.wav
28264.wav,FDR,bona-fide,fdr_bona-fide_28264.wav
28265.wav,Martin Luther King,bona-fide,martin_luther_king_bona-fide_28265.wav
28266.wav,Alec Guinness,spoof,alec_guinness_spoof_28266.wav
28267.wav,Milton Friedman,spoof,milton_friedman_spoof_28267.wav
28268.wav,Bill Clinton,bona-fide,bill_clinton_bona-fide_28268.wav
28269.wav,Ayn Rand,spoof,ayn_rand_spoof_28269.wav
28270.wav,Barack Obama,bona-fide,barack_obama_bona-fide_28270.wav
28271.wav,Donald Trump,bona-fide,donald_trump_bona-fide_28271.wav
28272.wav,Bernie Sanders,spoof,bernie_sanders_spoof_28272.wav
28273.wav,Bill Clinton,spoof,bill_clinton_spoof_28273.wav
28274.wav,Martin Luther King,spoof,martin_luther_king_spoof_28274.wav
28275.wav,Ayn Rand,spoof,ayn_rand_spoof_28275.wav
28276.wav,Milton Friedman,spoof,milton_friedman_spoof_28276.wav
28277.wav,Donald Trump,bona-fide,donald_trump_bona-fide_28277.wav
28278.wav,Alec Guinness,bona-fide,alec_guinness_bona-fide_28278.wav
28279.wav,Donald Trump,bona-fide,donald_trump_bona-fide_28279.wav
28280.wav,Barack Obama,spoof,barack_obama_spoof_28280.wav
28281.wav,Bernie Sanders,spoof,bernie_sanders_spoof_28281.wav
28282.wav,JFK,bona-fide,jfk_bona-fide_28282.wav
28283.wav,Alec Guinness,bona-fide,alec_guinness_bona-fide_28283.wav
28284.wav,Bill Clinton,spoof,bill_clinton_spoof_28284.wav
28285.wav,Bill Burr,spoof,bill_burr_spoof_28285.wav
28286.wav,Donald Trump,bona-fide,donald_trump_bona-fide_28286.wav
28287.wav,Donald Trump,bona-fide,donald_trump_bona-fide_28287.wav
28288.wav,Ronald Reagan,bona-fide,ronald_reagan_bona-fide_28288.wav
28289.wav,Barack Obama,bona-fide,barack_obama_bona-fide_28289.wav
28290.wav,Barack Obama,bona-fide,barack_obama_bona-fide_28290.wav
28291.wav,Donald Trump,bona-fide,donald_trump_bona-fide_28291.wav
28292.wav,Alan Watts,spoof,alan_watts_spoof_28292.wav
28293.wav,JFK,bona-fide,jfk_bona-fide_28293.wav
28294.wav,Barack Obama,bona-fide,barack_obama_bona-fide_28294.wav
28295.wav,Milton Friedman,spoof,milton_friedman_spoof_28295.wav
28296.wav,Alec Guinness,spoof,alec_guinness_spoof_28296.wav
28297.wav,Bernie Sanders,bona-fide,bernie_sanders_bona-fide_28297.wav
28298.wav,Martin Luther King,bona-fide,martin_luther_king_bona-fide_28298.wav
28299.wav,Queen Elizabeth II,spoof,queen_elizabeth_ii_spoof_28299.wav
28300.wav,Alec Guinness,bona-fide,alec_guinness_bona-fide_28300.wav
28301.wav,Ronald Reagan,spoof,ronald_reagan_spoof_28301.wav
28302.wav,Donald Trump,bona-fide,donald_trump_bona-fide_28302.wav
28303.wav,Nelson Mandela,spoof,nelson_mandela_spoof_28303.wav
28304.wav,Nick Offerman,bona-fide,nick_offerman_bona-fide_28304.wav
28305.wav,Milton Friedman,spoof,milton_friedman_spoof_28305.wav
28306.wav,FDR,spoof,fdr_spoof_28306.wav
28307.wav,Donald Trump,bona-fide,donald_trump_bona-fide_28307.wav
28308.wav,Christopher Hitchens,bona-fide,christopher_hitchens_bona-fide_28308.wav
28309.wav,Ayn Rand,bona-fide,ayn_rand_bona-fide_28309.wav
